Data Level,SCHOOL_YEAR,REPORTING_PERIOD,DISTRICT_NUMBER,DISTRICT_NAME,EMPLOYMENT_CATEGORY,GENDER,HEADCOUNT,FTE_VALUE,AVERAGE_AGE,AVERAGE_ANNUAL_SALARY_PER_FTE
District Level,2015/2016,Q1,58,Nicola-Similkameen,Educator,Female,112,104.425,45,72875
District Level,2015/2016,Q1,58,Nicola-Similkameen,Teacher,All,149,139.625,45,71494
District Level,2015/2016,Q1,58,Nicola-Similkameen,Teacher,Male,44,42.2,44,71916
District Level,2015/2016,Q1,58,Nicola-Similkameen,Teacher,Female,105,97.425,45,71317
District Level,2015/2016,Q4,58,Nicola-Similkameen,Administrator,All,17,17,48,111857
District Level,2015/2016,Q4,58,Nicola-Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2015/2016,Q4,58,Nicola-Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2015/2016,Q4,58,Nicola-Similkameen,Educator,All,167,156.62,45,75241
District Level,2015/2016,Q4,58,Nicola-Similkameen,Educator,Male,57,55.2,44,76964
District Level,2015/2016,Q4,58,Nicola-Similkameen,Educator,Female,110,101.42,46,74374
District Level,2015/2016,Q4,58,Nicola-Similkameen,Teacher,All,150,139.62,45,71840
District Level,2015/2016,Q4,58,Nicola-Similkameen,Teacher,Male,47,45.2,44,71674
District Level,2015/2016,Q4,58,Nicola-Similkameen,Teacher,Female,103,94.42,46,71915
District Level,2015/2016,Q1,59,Peace River South,Administrator,All,35,35,47,103292
District Level,2015/2016,Q1,59,Peace River South,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2015/2016,Q1,59,Peace River South,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2015/2016,Q1,59,Peace River South,Educator,All,240,230.295,43,74852
District Level,2015/2016,Q1,59,Peace River South,Educator,Male,48,46.8,43,76486
District Level,2015/2016,Q1,59,Peace River South,Educator,Female,192,183.495,43,74448
District Level,2015/2016,Q1,59,Peace River South,Teacher,All,205,195.295,42,70043
District Level,2015/2016,Q1,59,Peace River South,Teacher,Male,39,37.8,44,70470
District Level,2015/2016,Q1,59,Peace River South,Teacher,Female,166,157.495,42,69944
District Level,2015/2016,Q4,59,Peace River South,Administrator,All,34,34,47,103697
District Level,2015/2016,Q4,59,Peace River South,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2015/2016,Q4,59,Peace River South,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2015/2016,Q4,59,Peace River South,Educator,All,228,217.618,44,76473
District Level,2015/2016,Q4,59,Peace River South,Educator,Male,48,46.8,44,78453
District Level,2015/2016,Q4,59,Peace River South,Educator,Female,180,170.818,44,75951
District Level,2015/2016,Q4,59,Peace River South,Teacher,All,194,183.618,43,71751
District Level,2015/2016,Q4,59,Peace River South,Teacher,Male,39,37.8,45,71902
District Level,2015/2016,Q4,59,Peace River South,Teacher,Female,155,145.818,43,71713
District Level,2015/2016,Q1,60,Peace River North,Administrator,All,39,38.4286,49,99491
District Level,2015/2016,Q1,60,Peace River North,Administrator,Male,20,19.4286,46,102388
District Level,2015/2016,Q1,60,Peace River North,Administrator,Female,19,19,53,96442
District Level,2015/2016,Q1,60,Peace River North,Educator,All,400,377.3656,42,72599
District Level,2015/2016,Q1,60,Peace River North,Educator,Male,108,106.4706,43,77148
District Level,2015/2016,Q1,60,Peace River North,Educator,Female,292,270.895,42,70941
District Level,2015/2016,Q1,60,Peace River North,Teacher,All,361,338.937,41,69757
District Level,2015/2016,Q1,60,Peace River North,Teacher,Male,88,87.042,42,71477
District Level,2015/2016,Q1,60,Peace River North,Teacher,Female,273,251.895,41,69211
District Level,2015/2016,Q4,60,Peace River North,Administrator,All,41,41,50,103009
District Level,2015/2016,Q4,60,Peace River North,Administrator,Male,22,22,47,105567
District Level,2015/2016,Q4,60,Peace River North,Administrator,Female,19,19,53,100047
District Level,2015/2016,Q4,60,Peace River North,Educator,All,398,392.8006,43,74780
District Level,2015/2016,Q4,60,Peace River North,Educator,Male,113,117.857,44,79274
District Level,2015/2016,Q4,60,Peace River North,Educator,Female,285,274.9436,43,73015
District Level,2015/2016,Q4,60,Peace River North,Teacher,All,357,351.8006,42,71742
District Level,2015/2016,Q4,60,Peace River North,Teacher,Male,91,95.857,43,73311
District Level,2015/2016,Q4,60,Peace River North,Teacher,Female,266,255.9436,42,71206
District Level,2015/2016,Q1,61,Greater Victoria,Administrator,All,104,103.8,50,101266
District Level,2015/2016,Q1,61,Greater Victoria,Administrator,Male,41,40.8,50,107304
District Level,2015/2016,Q1,61,Greater Victoria,Administrator,Female,63,63,50,97332
District Level,2015/2016,Q1,61,Greater Victoria,Educator,All,1284,1157.378,44,73661
District Level,2015/2016,Q1,61,Greater Victoria,Educator,Male,383,362.891,46,77119
District Level,2015/2016,Q1,61,Greater Victoria,Educator,Female,901,794.487,44,72327
District Level,2015/2016,Q1,61,Greater Victoria,Teacher,All,1180,1053.578,44,71689
District Level,2015/2016,Q1,61,Greater Victoria,Teacher,Male,342,322.091,45,73968
District Level,2015/2016,Q1,61,Greater Victoria,Teacher,Female,838,731.487,43,70846
District Level,2015/2016,Q4,61,Greater Victoria,Administrator,All,100,99.8,50,106236
District Level,2015/2016,Q4,61,Greater Victoria,Administrator,Male,40,39.8,51,111302
District Level,2015/2016,Q4,61,Greater Victoria,Administrator,Female,60,60,50,102858
District Level,2015/2016,Q4,61,Greater Victoria,Educator,All,1324,1182.219,44,73713
District Level,2015/2016,Q4,61,Greater Victoria,Educator,Male,393,371.64,46,77206
District Level,2015/2016,Q4,61,Greater Victoria,Educator,Female,931,810.579,44,72364
District Level,2015/2016,Q4,61,Greater Victoria,Teacher,All,1224,1082.419,44,71588
District Level,2015/2016,Q4,61,Greater Victoria,Teacher,Male,353,331.84,45,73914
District Level,2015/2016,Q4,61,Greater Victoria,Teacher,Female,871,750.579,43,70725
District Level,2015/2016,Q1,62,Sooke,Administrator,All,60,60,49,103143
District Level,2015/2016,Q1,62,Sooke,Administrator,Male,27,27,48,103404
District Level,2015/2016,Q1,62,Sooke,Administrator,Female,33,33,49,102929
District Level,2015/2016,Q1,62,Sooke,Educator,All,590,561.093,45,76446
District Level,2015/2016,Q1,62,Sooke,Educator,Male,169,162.766,44,77447
District Level,2015/2016,Q1,62,Sooke,Educator,Female,421,398.327,45,76059
District Level,2015/2016,Q1,62,Sooke,Teacher,All,530,501.093,44,73763
District Level,2015/2016,Q1,62,Sooke,Teacher,Male,142,135.766,43,72955
District Level,2015/2016,Q1,62,Sooke,Teacher,Female,388,365.327,45,74048
District Level,2015/2016,Q4,62,Sooke,Administrator,All,59,59,50,106051
District Level,2015/2016,Q4,62,Sooke,Administrator,Male,27,27,49,108780
District Level,2015/2016,Q4,62,Sooke,Administrator,Female,32,32,51,103749
District Level,2015/2016,Q4,62,Sooke,Educator,All,675,621.174,44,74434
District Level,2015/2016,Q4,62,Sooke,Educator,Male,195,182.352,43,75472
District Level,2015/2016,Q4,62,Sooke,Educator,Female,480,438.822,44,74016
District Level,2015/2016,Q4,62,Sooke,Teacher,All,616,562.174,43,71920
District Level,2015/2016,Q4,62,Sooke,Teacher,Male,168,155.352,42,71042
District Level,2015/2016,Q4,62,Sooke,Teacher,Female,448,406.822,44,72250
District Level,2015/2016,Q1,63,Saanich,Administrator,All,39,38.5,50,104963
District Level,2015/2016,Q1,63,Saanich,Administrator,Male,18,18,51,109726
District Level,2015/2016,Q1,63,Saanich,Administrator,Female,21,20.5,49,101065
District Level,2015/2016,Q1,63,Saanich,Educator,All,489,439.7124,45,74841
District Level,2015/2016,Q1,63,Saanich,Educator,Male,141,133.81,45,78356
District Level,2015/2016,Q1,63,Saanich,Educator,Female,348,305.9024,44,73459
District Level,2015/2016,Q1,63,Saanich,Teacher,All,450,401.2124,44,72441
District Level,2015/2016,Q1,63,Saanich,Teacher,Male,123,115.81,44,74173
District Level,2015/2016,Q1,63,Saanich,Teacher,Female,327,285.4024,44,71804
District Level,2015/2016,Q4,63,Saanich,Administrator,All,39,38.5,51,109101
District Level,2015/2016,Q4,63,Saanich,Administrator,Male,18,18,52,112935
District Level,2015/2016,Q4,63,Saanich,Administrator,Female,21,20.5,50,105789
District Level,2015/2016,Q4,63,Saanich,Educator,All,503,462.298,44,73925
District Level,2015/2016,Q4,63,Saanich,Educator,Male,148,141.903,44,77622
District Level,2015/2016,Q4,63,Saanich,Educator,Female,355,320.395,44,72409
District Level,2015/2016,Q4,63,Saanich,Teacher,All,464,423.798,43,71322
District Level,2015/2016,Q4,63,Saanich,Teacher,Male,130,123.903,44,73265
District Level,2015/2016,Q4,63,Saanich,Teacher,Female,334,299.895,43,70573
District Level,2015/2016,Q1,64,Gulf Islands,Administrator,All,20,19.8,51,96457
District Level,2015/2016,Q1,64,Gulf Islands,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2015/2016,Q1,64,Gulf Islands,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2015/2016,Q1,64,Gulf Islands,Educator,All,137,120.7114,48,74790
District Level,2015/2016,Q1,64,Gulf Islands,Educator,Male,47,43.0588,48,77706
District Level,2015/2016,Q1,64,Gulf Islands,Educator,Female,90,77.6526,48,73525
District Level,2015/2016,Q1,64,Gulf Islands,Teacher,All,117,100.9114,48,71714
District Level,2015/2016,Q1,64,Gulf Islands,Teacher,Male,40,36.0588,47,73899
District Level,2015/2016,Q1,64,Gulf Islands,Teacher,Female,77,64.8526,48,70821
District Level,2015/2016,Q4,64,Gulf Islands,Administrator,All,19,18.8,51,99584
District Level,2015/2016,Q4,64,Gulf Islands,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2015/2016,Q4,64,Gulf Islands,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2015/2016,Q4,64,Gulf Islands,Educator,All,146,127.1524,48,74966
District Level,2015/2016,Q4,64,Gulf Islands,Educator,Male,49,44.9302,48,77314
District Level,2015/2016,Q4,64,Gulf Islands,Educator,Female,97,82.2222,49,73934
District Level,2015/2016,Q4,64,Gulf Islands,Teacher,All,127,108.3524,48,71820
District Level,2015/2016,Q4,64,Gulf Islands,Teacher,Male,42,37.9302,47,73364
District Level,2015/2016,Q4,64,Gulf Islands,Teacher,Female,85,70.4222,48,71177
District Level,2015/2016,Q1,67,Okanagan Skaha,Administrator,All,36,36,48,102022
District Level,2015/2016,Q1,67,Okanagan Skaha,Administrator,Male,24,24,47,102517
District Level,2015/2016,Q1,67,Okanagan Skaha,Administrator,Female,12,12,50,100949
District Level,2015/2016,Q1,67,Okanagan Skaha,Educator,All,390,363.76,45,75850
District Level,2015/2016,Q1,67,Okanagan Skaha,Educator,Male,137,132.67,46,79065
District Level,2015/2016,Q1,67,Okanagan Skaha,Educator,Female,253,231.09,44,74228
District Level,2015/2016,Q1,67,Okanagan Skaha,Teacher,All,354,327.76,45,73600
District Level,2015/2016,Q1,67,Okanagan Skaha,Teacher,Male,113,108.67,45,74549
District Level,2015/2016,Q1,67,Okanagan Skaha,Teacher,Female,241,219.09,44,73183
District Level,2015/2016,Q4,67,Okanagan Skaha,Administrator,All,36,36,49,106656
District Level,2015/2016,Q4,67,Okanagan Skaha,Administrator,Male,24,24,48,106953
District Level,2015/2016,Q4,67,Okanagan Skaha,Administrator,Female,12,12,51,106012
District Level,2015/2016,Q4,67,Okanagan Skaha,Educator,All,399,375.056,45,76656
District Level,2015/2016,Q4,67,Okanagan Skaha,Educator,Male,138,134.462,46,80592
District Level,2015/2016,Q4,67,Okanagan Skaha,Educator,Female,261,240.594,44,74735
District Level,2015/2016,Q4,67,Okanagan Skaha,Teacher,All,363,339.056,45,74220
District Level,2015/2016,Q4,67,Okanagan Skaha,Teacher,Male,114,110.462,46,75696
District Level,2015/2016,Q4,67,Okanagan Skaha,Teacher,Female,249,228.594,44,73590
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Administrator,All,62,62,50,108167
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Administrator,Male,27,27,49,111695
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Administrator,Female,35,35,50,105446
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Educator,All,828,763.271,47,76146
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Educator,Male,249,234.778,47,78457
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Educator,Female,579,528.493,46,75153
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Teacher,All,766,701.271,46,73890
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Teacher,Male,222,207.778,47,74951
District Level,2015/2016,Q1,68,Nanaimo-Ladysmith,Teacher,Female,544,493.493,46,73454
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Administrator,All,62,62,50,108531
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Administrator,Male,29,29,48,111552
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Administrator,Female,33,33,51,105877
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Educator,All,871,789.646,47,76001
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Educator,Male,264,244.516,47,77930
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Educator,Female,607,545.13,46,75164
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Teacher,All,809,727.646,46,73846
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Teacher,Male,235,215.516,47,74358
District Level,2015/2016,Q4,68,Nanaimo-Ladysmith,Teacher,Female,574,512.13,46,73635
District Level,2015/2016,Q1,69,Qualicum,Administrator,All,25,25,50,101624
District Level,2015/2016,Q1,69,Qualicum,Administrator,Male,12,12,50,102872
District Level,2015/2016,Q1,69,Qualicum,Administrator,Female,13,13,51,100473
District Level,2015/2016,Q1,69,Qualicum,Educator,All,282,262.69,47,75137
District Level,2015/2016,Q1,69,Qualicum,Educator,Male,95,90.78,48,78305
District Level,2015/2016,Q1,69,Qualicum,Educator,Female,187,171.91,46,73506
District Level,2015/2016,Q1,69,Qualicum,Teacher,All,257,237.69,47,72780
District Level,2015/2016,Q1,69,Qualicum,Teacher,Male,83,78.78,48,75100
District Level,2015/2016,Q1,69,Qualicum,Teacher,Female,174,158.91,46,71651
District Level,2015/2016,Q4,69,Qualicum,Administrator,All,25,25,51,106498
District Level,2015/2016,Q4,69,Qualicum,Administrator,Male,12,12,51,107762
District Level,2015/2016,Q4,69,Qualicum,Administrator,Female,13,13,52,105325
District Level,2015/2016,Q4,69,Qualicum,Educator,All,298,272.674,47,75425
District Level,2015/2016,Q4,69,Qualicum,Educator,Male,97,93.284,48,78866
District Level,2015/2016,Q4,69,Qualicum,Educator,Female,201,179.39,46,73672
District Level,2015/2016,Q4,69,Qualicum,Teacher,All,273,247.674,46,72619
District Level,2015/2016,Q4,69,Qualicum,Teacher,Male,85,81.284,48,74994
District Level,2015/2016,Q4,69,Qualicum,Teacher,Female,188,166.39,46,71478
District Level,2015/2016,Q1,70,Pacific Rim,Administrator,All,25,25,45,102121
District Level,2015/2016,Q1,70,Pacific Rim,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2015/2016,Q1,70,Pacific Rim,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2015/2016,Q1,70,Pacific Rim,Educator,All,257,241.7655,44,74539
District Level,2015/2016,Q1,70,Pacific Rim,Educator,Male,75,74.6237,46,79929
District Level,2015/2016,Q1,70,Pacific Rim,Educator,Female,182,167.1418,44,72372
District Level,2015/2016,Q1,70,Pacific Rim,Teacher,All,232,216.7655,44,71747
District Level,2015/2016,Q1,70,Pacific Rim,Teacher,Male,58,57.6237,46,73498
District Level,2015/2016,Q1,70,Pacific Rim,Teacher,Female,174,159.1418,44,71173
District Level,2015/2016,Q4,70,Pacific Rim,Administrator,All,26,26,46,104738
District Level,2015/2016,Q4,70,Pacific Rim,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2015/2016,Q4,70,Pacific Rim,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2015/2016,Q4,70,Pacific Rim,Educator,All,273,254.0354,44,74592
District Level,2015/2016,Q4,70,Pacific Rim,Educator,Male,78,75.7201,46,79689
District Level,2015/2016,Q4,70,Pacific Rim,Educator,Female,195,178.3153,43,72710
District Level,2015/2016,Q4,70,Pacific Rim,Teacher,All,247,228.0354,44,71656
District Level,2015/2016,Q4,70,Pacific Rim,Teacher,Male,61,58.7201,46,72394
District Level,2015/2016,Q4,70,Pacific Rim,Teacher,Female,186,169.3153,43,71433
District Level,2015/2016,Q1,71,Comox Valley,Administrator,All,48,48,50,101118
District Level,2015/2016,Q1,71,Comox Valley,Administrator,Male,25,25,50,103216
District Level,2015/2016,Q1,71,Comox Valley,Administrator,Female,23,23,50,98838
District Level,2015/2016,Q1,71,Comox Valley,Educator,All,504,460.5578,47,76592
District Level,2015/2016,Q1,71,Comox Valley,Educator,Male,149,144.0195,48,80616
District Level,2015/2016,Q1,71,Comox Valley,Educator,Female,355,316.5383,47,74913
District Level,2015/2016,Q1,71,Comox Valley,Teacher,All,456,412.5578,47,74022
District Level,2015/2016,Q1,71,Comox Valley,Teacher,Male,124,119.0195,47,76059
District Level,2015/2016,Q1,71,Comox Valley,Teacher,Female,332,293.5383,47,73266
District Level,2015/2016,Q4,71,Comox Valley,Administrator,All,44,44,50,103993
District Level,2015/2016,Q4,71,Comox Valley,Administrator,Male,23,23,49,108110
District Level,2015/2016,Q4,71,Comox Valley,Administrator,Female,21,21,50,99483
District Level,2015/2016,Q4,71,Comox Valley,Educator,All,519,465.1936,47,77258
District Level,2015/2016,Q4,71,Comox Valley,Educator,Male,150,144.6003,48,81767
District Level,2015/2016,Q4,71,Comox Valley,Educator,Female,369,320.5933,47,75423
District Level,2015/2016,Q4,71,Comox Valley,Teacher,All,475,421.1936,47,74797
District Level,2015/2016,Q4,71,Comox Valley,Teacher,Male,127,121.6003,48,77033
District Level,2015/2016,Q4,71,Comox Valley,Teacher,Female,348,299.5933,47,73980
District Level,2015/2016,Q1,72,Campbell River,Administrator,All,33,33,49,101756
District Level,2015/2016,Q1,72,Campbell River,Administrator,Male,16,16,49,103827
District Level,2015/2016,Q1,72,Campbell River,Administrator,Female,17,17,49,99808
District Level,2015/2016,Q1,72,Campbell River,Educator,All,356,327.95,45,73236
District Level,2015/2016,Q1,72,Campbell River,Educator,Male,102,96.443,45,76542
District Level,2015/2016,Q1,72,Campbell River,Educator,Female,254,231.507,45,71909
District Level,2015/2016,Q1,72,Campbell River,Teacher,All,323,294.95,44,70323
District Level,2015/2016,Q1,72,Campbell River,Teacher,Male,86,80.443,44,71466
District Level,2015/2016,Q1,72,Campbell River,Teacher,Female,237,214.507,44,69908
District Level,2015/2016,Q4,72,Campbell River,Administrator,All,35,35,50,103975
District Level,2015/2016,Q4,72,Campbell River,Administrator,Male,16,16,50,107862
District Level,2015/2016,Q4,72,Campbell River,Administrator,Female,19,19,49,100701
District Level,2015/2016,Q4,72,Campbell River,Educator,All,370,340.473,45,74210
District Level,2015/2016,Q4,72,Campbell River,Educator,Male,105,100.119,45,78130
District Level,2015/2016,Q4,72,Campbell River,Educator,Female,265,240.354,45,72657
District Level,2015/2016,Q4,72,Campbell River,Teacher,All,335,305.473,45,71100
District Level,2015/2016,Q4,72,Campbell River,Teacher,Male,89,84.119,44,72785
District Level,2015/2016,Q4,72,Campbell River,Teacher,Female,246,221.354,45,70491
District Level,2015/2016,Q1,73,Kamloops-Thompson,Administrator,All,79,78.99,49,103029
District Level,2015/2016,Q1,73,Kamloops-Thompson,Administrator,Male,45,45,50,105549
District Level,2015/2016,Q1,73,Kamloops-Thompson,Administrator,Female,34,33.99,49,99581
District Level,2015/2016,Q1,73,Kamloops-Thompson,Educator,All,926,859.5048,44,77165
District Level,2015/2016,Q1,73,Kamloops-Thompson,Educator,Male,261,252.139,45,81394
District Level,2015/2016,Q1,73,Kamloops-Thompson,Educator,Female,665,607.3658,44,75513
District Level,2015/2016,Q1,73,Kamloops-Thompson,Teacher,All,847,780.5148,44,74657
District Level,2015/2016,Q1,73,Kamloops-Thompson,Teacher,Male,216,207.139,44,76026
District Level,2015/2016,Q1,73,Kamloops-Thompson,Teacher,Female,631,573.3758,43,74195
District Level,2015/2016,Q4,73,Kamloops-Thompson,Administrator,All,78,77.99,50,107621
District Level,2015/2016,Q4,73,Kamloops-Thompson,Administrator,Male,43,43,50,111688
District Level,2015/2016,Q4,73,Kamloops-Thompson,Administrator,Female,35,34.99,50,102860
