Data Level,SCHOOL_YEAR,REPORTING_PERIOD,DISTRICT_NUMBER,DISTRICT_NAME,EMPLOYMENT_CATEGORY,GENDER,HEADCOUNT,FTE_VALUE,AVERAGE_AGE,AVERAGE_ANNUAL_SALARY_PER_FTE
District Level,2021/2022,Q4,41,Burnaby,Educator,Female,1434.0,1295.7261,44.0,85136.0
District Level,2021/2022,Q4,41,Burnaby,Teacher,All,1835.0,1677.1341,44.0,83548.0
District Level,2021/2022,Q4,41,Burnaby,Teacher,Male,443.0,423.408,45.0,83480.0
District Level,2021/2022,Q4,41,Burnaby,Teacher,Female,1392.0,1253.7261,44.0,83570.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Administrator,All,69.0,68.25,49.0,134672.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Administrator,Male,28.0,28.0,50.0,140074.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Administrator,Female,41.0,40.25,49.0,130983.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Educator,All,1160.0,1097.421,44.0,85650.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Educator,Male,291.0,285.091,47.0,88877.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Educator,Female,869.0,812.33,43.0,84574.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Teacher,All,1091.0,1029.171,44.0,82690.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Teacher,Male,263.0,257.091,46.0,83664.0
District Level,2021/2022,Q1,42,Maple Ridge-Pitt Meadows,Teacher,Female,828.0,772.08,43.0,82382.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Administrator,All,70.0,69.25,50.0,134070.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Administrator,Male,27.0,27.0,51.0,141536.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Administrator,Female,43.0,42.25,50.0,129382.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Educator,All,1187.0,1115.315,45.0,85971.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Educator,Male,290.0,283.013,47.0,89502.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Educator,Female,897.0,832.302,44.0,84844.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Teacher,All,1117.0,1046.065,44.0,83154.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Teacher,Male,263.0,256.013,46.0,84466.0
District Level,2021/2022,Q4,42,Maple Ridge-Pitt Meadows,Teacher,Female,854.0,790.052,44.0,82754.0
District Level,2021/2022,Q1,43,Coquitlam,Administrator,All,131.0,130.5,51.0,140042.0
District Level,2021/2022,Q1,43,Coquitlam,Administrator,Male,68.0,68.0,51.0,143078.0
District Level,2021/2022,Q1,43,Coquitlam,Administrator,Female,63.0,62.5,52.0,136764.0
District Level,2021/2022,Q1,43,Coquitlam,Educator,All,2279.0,2110.9825,45.0,87361.0
District Level,2021/2022,Q1,43,Coquitlam,Educator,Male,624.0,608.9442,47.0,91898.0
District Level,2021/2022,Q1,43,Coquitlam,Educator,Female,1655.0,1502.0383,44.0,85667.0
District Level,2021/2022,Q1,43,Coquitlam,Teacher,All,2148.0,1980.4825,45.0,84313.0
District Level,2021/2022,Q1,43,Coquitlam,Teacher,Male,556.0,540.9442,46.0,85929.0
District Level,2021/2022,Q1,43,Coquitlam,Teacher,Female,1592.0,1439.5383,44.0,83752.0
District Level,2021/2022,Q4,43,Coquitlam,Administrator,All,133.0,133.0,52.0,140036.0
District Level,2021/2022,Q4,43,Coquitlam,Administrator,Male,70.0,70.0,52.0,142841.0
District Level,2021/2022,Q4,43,Coquitlam,Administrator,Female,63.0,63.0,52.0,136920.0
District Level,2021/2022,Q4,43,Coquitlam,Educator,All,2346.0,2165.9607,45.0,86647.0
District Level,2021/2022,Q4,43,Coquitlam,Educator,Male,650.0,633.0124,47.0,90768.0
District Level,2021/2022,Q4,43,Coquitlam,Educator,Female,1696.0,1532.9483,44.0,85082.0
District Level,2021/2022,Q4,43,Coquitlam,Teacher,All,2213.0,2032.9607,45.0,83628.0
District Level,2021/2022,Q4,43,Coquitlam,Teacher,Male,580.0,563.0124,46.0,84832.0
District Level,2021/2022,Q4,43,Coquitlam,Teacher,Female,1633.0,1469.9483,44.0,83203.0
District Level,2021/2022,Q1,44,North Vancouver,Administrator,All,85.0,85.0,47.0,131592.0
District Level,2021/2022,Q1,44,North Vancouver,Administrator,Male,31.0,31.0,48.0,140324.0
District Level,2021/2022,Q1,44,North Vancouver,Administrator,Female,54.0,54.0,47.0,127724.0
District Level,2021/2022,Q1,44,North Vancouver,Educator,All,1173.0,1033.785,45.0,87795.0
District Level,2021/2022,Q1,44,North Vancouver,Educator,Male,289.0,276.652,46.0,90616.0
District Level,2021/2022,Q1,44,North Vancouver,Educator,Female,884.0,757.133,45.0,86882.0
District Level,2021/2022,Q1,44,North Vancouver,Teacher,All,1088.0,948.785,45.0,83765.0
District Level,2021/2022,Q1,44,North Vancouver,Teacher,Male,258.0,245.652,46.0,84738.0
District Level,2021/2022,Q1,44,North Vancouver,Teacher,Female,830.0,703.133,45.0,83460.0
District Level,2021/2022,Q4,44,North Vancouver,Administrator,All,85.0,84.0,48.0,132453.0
District Level,2021/2022,Q4,44,North Vancouver,Administrator,Male,30.0,30.0,48.0,138970.0
District Level,2021/2022,Q4,44,North Vancouver,Administrator,Female,55.0,54.0,48.0,129623.0
District Level,2021/2022,Q4,44,North Vancouver,Educator,All,1195.0,1039.6334,46.0,88036.0
District Level,2021/2022,Q4,44,North Vancouver,Educator,Male,295.0,280.3514,47.0,90698.0
District Level,2021/2022,Q4,44,North Vancouver,Educator,Female,900.0,759.282,45.0,87180.0
District Level,2021/2022,Q4,44,North Vancouver,Teacher,All,1110.0,955.6334,45.0,84256.0
District Level,2021/2022,Q4,44,North Vancouver,Teacher,Male,265.0,250.3514,46.0,85476.0
District Level,2021/2022,Q4,44,North Vancouver,Teacher,Female,845.0,705.282,45.0,83875.0
District Level,2021/2022,Q1,45,West Vancouver,Administrator,All,43.0,43.0,48.0,137495.0
District Level,2021/2022,Q1,45,West Vancouver,Administrator,Male,17.0,17.0,49.0,145176.0
District Level,2021/2022,Q1,45,West Vancouver,Administrator,Female,26.0,26.0,47.0,132473.0
District Level,2021/2022,Q1,45,West Vancouver,Educator,All,515.0,473.8731,44.0,86871.0
District Level,2021/2022,Q1,45,West Vancouver,Educator,Male,126.0,119.5207,47.0,93987.0
District Level,2021/2022,Q1,45,West Vancouver,Educator,Female,389.0,354.3524,43.0,84586.0
District Level,2021/2022,Q1,45,West Vancouver,Teacher,All,472.0,430.8731,43.0,82787.0
District Level,2021/2022,Q1,45,West Vancouver,Teacher,Male,109.0,102.5207,47.0,86912.0
District Level,2021/2022,Q1,45,West Vancouver,Teacher,Female,363.0,328.3524,42.0,81549.0
District Level,2021/2022,Q4,45,West Vancouver,Administrator,All,43.0,43.0,48.0,136758.0
District Level,2021/2022,Q4,45,West Vancouver,Administrator,Male,17.0,17.0,50.0,146344.0
District Level,2021/2022,Q4,45,West Vancouver,Administrator,Female,26.0,26.0,47.0,130491.0
District Level,2021/2022,Q4,45,West Vancouver,Educator,All,522.0,477.1159,44.0,86674.0
District Level,2021/2022,Q4,45,West Vancouver,Educator,Male,129.0,122.9635,47.0,93560.0
District Level,2021/2022,Q4,45,West Vancouver,Educator,Female,393.0,354.1524,43.0,84415.0
District Level,2021/2022,Q4,45,West Vancouver,Teacher,All,479.0,434.1159,44.0,82686.0
District Level,2021/2022,Q4,45,West Vancouver,Teacher,Male,112.0,105.9635,47.0,86495.0
District Level,2021/2022,Q4,45,West Vancouver,Teacher,Female,367.0,328.1524,43.0,81515.0
District Level,2021/2022,Q1,46,Sunshine Coast,Administrator,All,22.0,22.0,54.0,134869.0
District Level,2021/2022,Q1,46,Sunshine Coast,Administrator,Male,,,,
District Level,2021/2022,Q1,46,Sunshine Coast,Administrator,Female,,,,
District Level,2021/2022,Q1,46,Sunshine Coast,Educator,All,271.0,248.416,47.0,85819.0
District Level,2021/2022,Q1,46,Sunshine Coast,Educator,Male,85.0,81.059,48.0,89267.0
District Level,2021/2022,Q1,46,Sunshine Coast,Educator,Female,186.0,167.357,47.0,84288.0
District Level,2021/2022,Q1,46,Sunshine Coast,Teacher,All,249.0,226.416,46.0,81880.0
District Level,2021/2022,Q1,46,Sunshine Coast,Teacher,Male,77.0,73.059,47.0,84785.0
District Level,2021/2022,Q1,46,Sunshine Coast,Teacher,Female,172.0,153.357,46.0,80618.0
District Level,2021/2022,Q4,46,Sunshine Coast,Administrator,All,22.0,22.0,54.0,137707.0
District Level,2021/2022,Q4,46,Sunshine Coast,Administrator,Male,,,,
District Level,2021/2022,Q4,46,Sunshine Coast,Administrator,Female,,,,
District Level,2021/2022,Q4,46,Sunshine Coast,Educator,All,287.0,256.178,48.0,85729.0
District Level,2021/2022,Q4,46,Sunshine Coast,Educator,Male,86.0,79.807,49.0,88354.0
District Level,2021/2022,Q4,46,Sunshine Coast,Educator,Female,201.0,176.371,47.0,84670.0
District Level,2021/2022,Q4,46,Sunshine Coast,Teacher,All,265.0,234.178,47.0,81892.0
District Level,2021/2022,Q4,46,Sunshine Coast,Teacher,Male,78.0,71.807,48.0,85219.0
District Level,2021/2022,Q4,46,Sunshine Coast,Teacher,Female,187.0,162.371,47.0,80586.0
District Level,2021/2022,Q1,47,qathet,Administrator,All,21.0,20.75,48.0,127586.0
District Level,2021/2022,Q1,47,qathet,Administrator,Male,,,,
District Level,2021/2022,Q1,47,qathet,Administrator,Female,,,,
District Level,2021/2022,Q1,47,qathet,Educator,All,217.0,176.105,44.0,85384.0
District Level,2021/2022,Q1,47,qathet,Educator,Male,62.0,55.475,46.0,90054.0
District Level,2021/2022,Q1,47,qathet,Educator,Female,155.0,120.63,44.0,83537.0
District Level,2021/2022,Q1,47,qathet,Teacher,All,196.0,155.355,44.0,80205.0
District Level,2021/2022,Q1,47,qathet,Teacher,Male,54.0,47.725,45.0,82230.0
District Level,2021/2022,Q1,47,qathet,Teacher,Female,142.0,107.63,43.0,79463.0
District Level,2021/2022,Q4,47,qathet,Administrator,All,20.0,19.75,49.0,129695.0
District Level,2021/2022,Q4,47,qathet,Administrator,Male,,,,
District Level,2021/2022,Q4,47,qathet,Administrator,Female,,,,
District Level,2021/2022,Q4,47,qathet,Educator,All,222.0,183.88,45.0,84744.0
District Level,2021/2022,Q4,47,qathet,Educator,Male,65.0,59.125,47.0,88427.0
District Level,2021/2022,Q4,47,qathet,Educator,Female,157.0,124.755,44.0,83244.0
District Level,2021/2022,Q4,47,qathet,Teacher,All,202.0,164.13,44.0,80012.0
District Level,2021/2022,Q4,47,qathet,Teacher,Male,57.0,51.375,46.0,81214.0
District Level,2021/2022,Q4,47,qathet,Teacher,Female,145.0,112.755,44.0,79556.0
District Level,2021/2022,Q1,48,Sea To Sky,Administrator,All,34.0,34.0,47.0,145025.0
District Level,2021/2022,Q1,48,Sea To Sky,Administrator,Male,11.0,11.0,47.0,141979.0
District Level,2021/2022,Q1,48,Sea To Sky,Administrator,Female,23.0,23.0,47.0,146420.0
District Level,2021/2022,Q1,48,Sea To Sky,Educator,All,399.0,360.894,42.0,87843.0
District Level,2021/2022,Q1,48,Sea To Sky,Educator,Male,80.0,77.056,42.0,89319.0
District Level,2021/2022,Q1,48,Sea To Sky,Educator,Female,319.0,283.838,42.0,87486.0
District Level,2021/2022,Q1,48,Sea To Sky,Teacher,All,365.0,326.894,42.0,82974.0
District Level,2021/2022,Q1,48,Sea To Sky,Teacher,Male,69.0,66.056,41.0,81697.0
District Level,2021/2022,Q1,48,Sea To Sky,Teacher,Female,296.0,260.838,42.0,83263.0
District Level,2021/2022,Q4,48,Sea To Sky,Administrator,All,33.0,31.0,48.0,217255.0
District Level,2021/2022,Q4,48,Sea To Sky,Administrator,Male,11.0,10.5,47.0,161836.0
District Level,2021/2022,Q4,48,Sea To Sky,Administrator,Female,22.0,20.5,48.0,244964.0
District Level,2021/2022,Q4,48,Sea To Sky,Educator,All,412.0,369.825,43.0,92299.0
District Level,2021/2022,Q4,48,Sea To Sky,Educator,Male,79.0,76.214,42.0,92443.0
District Level,2021/2022,Q4,48,Sea To Sky,Educator,Female,333.0,293.611,43.0,92266.0
District Level,2021/2022,Q4,48,Sea To Sky,Teacher,All,379.0,338.825,43.0,82948.0
District Level,2021/2022,Q4,48,Sea To Sky,Teacher,Male,68.0,65.714,41.0,82399.0
District Level,2021/2022,Q4,48,Sea To Sky,Teacher,Female,311.0,273.111,43.0,83062.0
District Level,2021/2022,Q1,49,Central Coast,Administrator,All,,,,
District Level,2021/2022,Q1,49,Central Coast,Administrator,Male,,,,
District Level,2021/2022,Q1,49,Central Coast,Administrator,Female,,,,
District Level,2021/2022,Q1,49,Central Coast,Educator,All,38.0,34.4,48.0,90961.0
District Level,2021/2022,Q1,49,Central Coast,Educator,Male,13.0,11.9,47.0,100708.0
District Level,2021/2022,Q1,49,Central Coast,Educator,Female,25.0,22.5,48.0,86267.0
District Level,2021/2022,Q1,49,Central Coast,Teacher,All,32.0,28.4,48.0,78811.0
District Level,2021/2022,Q1,49,Central Coast,Teacher,Male,,,,
District Level,2021/2022,Q1,49,Central Coast,Teacher,Female,,,,
District Level,2021/2022,Q4,49,Central Coast,Administrator,All,,,,
District Level,2021/2022,Q4,49,Central Coast,Administrator,Male,,,,
District Level,2021/2022,Q4,49,Central Coast,Administrator,Female,,,,
District Level,2021/2022,Q4,49,Central Coast,Educator,All,43.0,37.0,47.0,88744.0
District Level,2021/2022,Q4,49,Central Coast,Educator,Male,15.0,13.3,47.0,95327.0
District Level,2021/2022,Q4,49,Central Coast,Educator,Female,28.0,23.7,47.0,85452.0
District Level,2021/2022,Q4,49,Central Coast,Teacher,All,37.0,31.0,47.0,77392.0
District Level,2021/2022,Q4,49,Central Coast,Teacher,Male,11.0,9.3,50.0,77830.0
District Level,2021/2022,Q4,49,Central Coast,Teacher,Female,26.0,21.7,46.0,77207.0
District Level,2021/2022,Q1,50,Haida Gwaii,Administrator,All,,,,
District Level,2021/2022,Q1,50,Haida Gwaii,Administrator,Male,,,,
District Level,2021/2022,Q1,50,Haida Gwaii,Administrator,Female,,,,
District Level,2021/2022,Q1,50,Haida Gwaii,Educator,All,55.0,51.315,47.0,90444.0
District Level,2021/2022,Q1,50,Haida Gwaii,Educator,Male,21.0,20.714,45.0,98019.0
District Level,2021/2022,Q1,50,Haida Gwaii,Educator,Female,34.0,30.601,48.0,86365.0
District Level,2021/2022,Q1,50,Haida Gwaii,Teacher,All,47.0,43.315,47.0,84053.0
District Level,2021/2022,Q1,50,Haida Gwaii,Teacher,Male,17.0,16.714,44.0,86592.0
District Level,2021/2022,Q1,50,Haida Gwaii,Teacher,Female,30.0,26.601,49.0,82784.0
District Level,2021/2022,Q4,50,Haida Gwaii,Administrator,All,,,,
District Level,2021/2022,Q4,50,Haida Gwaii,Administrator,Male,,,,
District Level,2021/2022,Q4,50,Haida Gwaii,Administrator,Female,,,,
District Level,2021/2022,Q4,50,Haida Gwaii,Educator,All,55.0,50.6858,47.0,93826.0
District Level,2021/2022,Q4,50,Haida Gwaii,Educator,Male,20.0,19.314,45.0,98348.0
District Level,2021/2022,Q4,50,Haida Gwaii,Educator,Female,35.0,31.3718,49.0,91446.0
District Level,2021/2022,Q4,50,Haida Gwaii,Teacher,All,46.0,41.6858,47.0,85664.0
District Level,2021/2022,Q4,50,Haida Gwaii,Teacher,Male,16.0,15.314,44.0,85764.0
District Level,2021/2022,Q4,50,Haida Gwaii,Teacher,Female,30.0,26.3718,48.0,85616.0
District Level,2021/2022,Q1,51,Boundary,Administrator,All,11.0,11.0,47.0,127952.0
District Level,2021/2022,Q1,51,Boundary,Administrator,Male,,,,
District Level,2021/2022,Q1,51,Boundary,Administrator,Female,,,,
District Level,2021/2022,Q1,51,Boundary,Educator,All,106.0,99.485,46.0,89747.0
District Level,2021/2022,Q1,51,Boundary,Educator,Male,33.0,30.814,46.0,99630.0
District Level,2021/2022,Q1,51,Boundary,Educator,Female,73.0,68.671,46.0,85376.0
District Level,2021/2022,Q1,51,Boundary,Teacher,All,95.0,88.485,46.0,82106.0
District Level,2021/2022,Q1,51,Boundary,Teacher,Male,26.0,23.814,46.0,83973.0
District Level,2021/2022,Q1,51,Boundary,Teacher,Female,69.0,64.671,46.0,81516.0
District Level,2021/2022,Q4,51,Boundary,Administrator,All,11.0,11.0,48.0,129657.0
District Level,2021/2022,Q4,51,Boundary,Administrator,Male,,,,
District Level,2021/2022,Q4,51,Boundary,Administrator,Female,,,,
District Level,2021/2022,Q4,51,Boundary,Educator,All,107.0,99.991,47.0,90074.0
District Level,2021/2022,Q4,51,Boundary,Educator,Male,32.0,29.607,47.0,99049.0
District Level,2021/2022,Q4,51,Boundary,Educator,Female,75.0,70.384,47.0,86363.0
District Level,2021/2022,Q4,51,Boundary,Teacher,All,96.0,88.991,47.0,83107.0
District Level,2021/2022,Q4,51,Boundary,Teacher,Male,25.0,22.607,47.0,85181.0
District Level,2021/2022,Q4,51,Boundary,Teacher,Female,71.0,66.384,47.0,82452.0
District Level,2021/2022,Q1,52,Prince Rupert,Administrator,All,18.0,17.5,49.0,123907.0
District Level,2021/2022,Q1,52,Prince Rupert,Administrator,Male,,,,
District Level,2021/2022,Q1,52,Prince Rupert,Administrator,Female,,,,
District Level,2021/2022,Q1,52,Prince Rupert,Educator,All,157.0,150.1256,47.0,87442.0
District Level,2021/2022,Q1,52,Prince Rupert,Educator,Male,48.0,47.0713,45.0,87195.0
District Level,2021/2022,Q1,52,Prince Rupert,Educator,Female,109.0,103.0543,47.0,87549.0
District Level,2021/2022,Q1,52,Prince Rupert,Teacher,All,139.0,132.6256,46.0,82547.0
District Level,2021/2022,Q1,52,Prince Rupert,Teacher,Male,43.0,42.0713,45.0,81793.0
District Level,2021/2022,Q1,52,Prince Rupert,Teacher,Female,96.0,90.5543,47.0,82874.0
District Level,2021/2022,Q4,52,Prince Rupert,Administrator,All,18.0,17.5,50.0,125254.0
District Level,2021/2022,Q4,52,Prince Rupert,Administrator,Male,,,,
District Level,2021/2022,Q4,52,Prince Rupert,Administrator,Female,,,,
District Level,2021/2022,Q4,52,Prince Rupert,Educator,All,163.0,156.2506,47.0,87673.0
District Level,2021/2022,Q4,52,Prince Rupert,Educator,Male,50.0,49.0713,46.0,87603.0
District Level,2021/2022,Q4,52,Prince Rupert,Educator,Female,113.0,107.1793,47.0,87703.0
District Level,2021/2022,Q4,52,Prince Rupert,Teacher,All,145.0,138.7506,46.0,83125.0
District Level,2021/2022,Q4,52,Prince Rupert,Teacher,Male,45.0,44.0713,45.0,83095.0
District Level,2021/2022,Q4,52,Prince Rupert,Teacher,Female,100.0,94.6793,47.0,83138.0
District Level,2021/2022,Q1,53,Okanagan Similkameen,Administrator,All,18.0,18.0,50.0,136385.0
District Level,2021/2022,Q1,53,Okanagan Similkameen,Administrator,Male,,,,
District Level,2021/2022,Q1,53,Okanagan Similkameen,Administrator,Female,,,,
District Level,2021/2022,Q1,53,Okanagan Similkameen,Educator,All,192.0,182.723,45.0,86569.0
District Level,2021/2022,Q1,53,Okanagan Similkameen,Educator,Male,63.0,61.246,45.0,88395.0
District Level,2021/2022,Q1,53,Okanagan Similkameen,Educator,Female,129.0,121.477,45.0,85719.0
District Level,2021/2022,Q1,53,Okanagan Similkameen,Teacher,All,174.0,164.723,44.0,81923.0
District Level,2021/2022,Q1,53,Okanagan Similkameen,Teacher,Male,55.0,53.246,44.0,82120.0
District Level,2021/2022,Q1,53,Okanagan Similkameen,Teacher,Female,119.0,111.477,44.0,81836.0
District Level,2021/2022,Q4,53,Okanagan Similkameen,Administrator,All,18.0,18.0,50.0,136678.0
District Level,2021/2022,Q4,53,Okanagan Similkameen,Administrator,Male,,,,
District Level,2021/2022,Q4,53,Okanagan Similkameen,Administrator,Female,,,,
District Level,2021/2022,Q4,53,Okanagan Similkameen,Educator,All,203.0,191.533,45.0,85827.0
District Level,2021/2022,Q4,53,Okanagan Similkameen,Educator,Male,64.0,61.76,45.0,87970.0
District Level,2021/2022,Q4,53,Okanagan Similkameen,Educator,Female,139.0,129.773,45.0,84920.0
District Level,2021/2022,Q4,53,Okanagan Similkameen,Teacher,All,185.0,173.533,45.0,81550.0
District Level,2021/2022,Q4,53,Okanagan Similkameen,Teacher,Male,56.0,53.76,44.0,81805.0
District Level,2021/2022,Q4,53,Okanagan Similkameen,Teacher,Female,129.0,119.773,45.0,81449.0
District Level,2021/2022,Q1,54,Bulkley Valley,Administrator,All,17.0,17.0,50.0,127833.0
District Level,2021/2022,Q1,54,Bulkley Valley,Administrator,Male,,,,
District Level,2021/2022,Q1,54,Bulkley Valley,Administrator,Female,,,,
District Level,2021/2022,Q1,54,Bulkley Valley,Educator,All,138.0,128.44,45.0,88257.0
District Level,2021/2022,Q1,54,Bulkley Valley,Educator,Male,40.0,39.31,46.0,94306.0
District Level,2021/2022,Q1,54,Bulkley Valley,Educator,Female,98.0,89.13,45.0,85767.0
District Level,2021/2022,Q1,54,Bulkley Valley,Teacher,All,121.0,111.44,44.0,81121.0
District Level,2021/2022,Q1,54,Bulkley Valley,Teacher,Male,33.0,32.31,47.0,83379.0
District Level,2021/2022,Q1,54,Bulkley Valley,Teacher,Female,88.0,79.13,43.0,80283.0
District Level,2021/2022,Q4,54,Bulkley Valley,Administrator,All,17.0,16.85,51.0,130019.0
District Level,2021/2022,Q4,54,Bulkley Valley,Administrator,Male,,,,
District Level,2021/2022,Q4,54,Bulkley Valley,Administrator,Female,,,,
District Level,2021/2022,Q4,54,Bulkley Valley,Educator,All,143.0,131.69,45.0,88633.0
District Level,2021/2022,Q4,54,Bulkley Valley,Educator,Male,42.0,41.16,47.0,94697.0
District Level,2021/2022,Q4,54,Bulkley Valley,Educator,Female,101.0,90.53,45.0,86067.0
District Level,2021/2022,Q4,54,Bulkley Valley,Teacher,All,126.0,114.84,45.0,81789.0
District Level,2021/2022,Q4,54,Bulkley Valley,Teacher,Male,35.0,34.31,47.0,83991.0
District Level,2021/2022,Q4,54,Bulkley Valley,Teacher,Female,91.0,80.53,44.0,80952.0
District Level,2021/2022,Q1,57,Prince George,Administrator,All,77.0,76.9,48.0,133250.0
District Level,2021/2022,Q1,57,Prince George,Administrator,Male,31.0,30.9,47.0,132349.0
District Level,2021/2022,Q1,57,Prince George,Administrator,Female,46.0,46.0,49.0,133882.0
District Level,2021/2022,Q1,57,Prince George,Educator,All,962.0,913.8658,44.0,84488.0
District Level,2021/2022,Q1,57,Prince George,Educator,Male,247.0,242.9854,44.0,86945.0
District Level,2021/2022,Q1,57,Prince George,Educator,Female,715.0,670.8804,44.0,83692.0
District Level,2021/2022,Q1,57,Prince George,Teacher,All,885.0,836.9658,44.0,81048.0
District Level,2021/2022,Q1,57,Prince George,Teacher,Male,216.0,212.0854,44.0,81270.0
District Level,2021/2022,Q1,57,Prince George,Teacher,Female,669.0,624.8804,44.0,80981.0
District Level,2021/2022,Q4,57,Prince George,Administrator,All,78.0,78.0,49.0,133793.0
